,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23219,65,23154,23056,,0.01,4.88,40405,0,40435,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23058,70,22988,22890,,0.01,4.88,40609,0,40641,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,CP_ROUTING_CP_SCHEDULING,16,8,23,34,37,12991,57,12934,12865,,0.01,4.88,303766,0,303804,0/14,0,0,10,0.999,0.8,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23053,65,22988,22890,,0.01,4.88,40454,0,40485,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23204,68,23136,23038,,0.01,4.88,40682,0,40712,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22888,63,22825,22727,,0.01,4.88,40456,0,40487,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22894,66,22828,22727,,0.01,4.88,40388,0,40417,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22887,62,22825,22727,,0.01,4.88,40699,0,40729,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40284,0,40314,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22895,70,22825,22727,,0.01,4.88,40536,0,40567,0/14,0,0,10,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40617,0,40649,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23049,61,22988,22890,,0.01,4.88,40461,0,40493,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23050,62,22988,22890,,0.01,4.88,40447,0,40476,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40376,0,40406,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40704,0,40733,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23048,60,22988,22890,,0.01,4.88,40757,0,40786,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22884,59,22825,22727,,0.01,4.88,40533,0,40564,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23196,62,23134,23036,,0.01,4.88,40373,0,40403,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23049,61,22988,22890,,0.01,4.88,40787,0,40816,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40482,0,40512,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40496,0,40525,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22884,59,22825,22727,,0.01,4.88,40386,0,40419,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23194,60,23134,23036,,0.01,4.88,40407,0,40436,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23048,60,22988,22890,,0.01,4.88,40483,0,40514,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23051,63,22988,22890,,0.01,4.88,40616,0,40645,0/14,0,0,1,0.9,0.8,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23048,60,22988,22890,,0.01,4.88,40719,0,40750,0/14,0,0,1,0.9,0.3,30,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23048,60,22988,22890,,0.01,4.88,40497,0,40526,0/14,0,0,1,0.9,0.3,30,50000,10000
